Price,Close,High,Low,Open,Volume
Ticker,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS,MARUTI.NS
Date,,,,,
2024-11-04,11052.4501953125,11295.0,10860.0,11295.0,444462
2024-11-05,11170.099609375,11275.0,11011.900390625,11042.0,321159
2024-11-06,11354.25,11430.0,11172.599609375,11219.0,416027
2024-11-07,11300.150390625,11385.0,11186.599609375,11305.150390625,530194
2024-11-08,11303.0,11344.0,11125.599609375,11260.5,269993
2024-11-11,11399.7001953125,11518.150390625,11310.0,11331.5,450681
2024-11-12,11143.099609375,11516.900390625,11107.25,11392.0498046875,549747
2024-11-13,11049.599609375,11142.849609375,10864.2998046875,11140.0,507710
2024-11-14,11006.0498046875,11117.7001953125,10892.099609375,11055.0,431348
2024-11-18,11093.9501953125,11182.9501953125,10915.0,10950.0,333440
2024-11-19,10959.2998046875,11195.25,10896.400390625,11090.0,864067
2024-11-21,10861.4501953125,10958.2001953125,10770.0,10921.150390625,540201
2024-11-22,11063.599609375,11106.650390625,10827.25,10905.0,493678
2024-11-25,11025.150390625,11247.9501953125,10990.0498046875,11202.0,635726
2024-11-26,10943.9501953125,11077.9501953125,10891.4501953125,11025.150390625,406586
2024-11-27,11058.349609375,11116.900390625,10870.0,10936.0,343332
2024-11-28,10949.849609375,11080.599609375,10888.0,11060.400390625,607669
2024-11-29,11074.2001953125,11130.099609375,10920.0,10949.9501953125,338207
2024-12-02,11239.2998046875,11330.0,11151.0,11151.0,446880
2024-12-03,11279.25,11309.0,11203.0,11250.0,258644
2024-12-04,11129.849609375,11300.0,11106.0,11281.0,554674
2024-12-05,11182.25,11270.0,11031.0,11134.9501953125,545501
2024-12-06,11317.9501953125,11375.9501953125,11121.0,11200.0,417214
2024-12-09,11279.7998046875,11368.900390625,11252.5498046875,11322.0,254485
2024-12-10,11198.2001953125,11314.349609375,11170.0,11275.0,410569
2024-12-11,11277.75,11320.849609375,11220.599609375,11229.900390625,226584
2024-12-12,11167.400390625,11299.349609375,11078.25,11299.349609375,396561
2024-12-13,11272.5498046875,11290.0,11033.599609375,11137.400390625,263579
2024-12-16,11277.0,11329.4501953125,11205.0,11255.5498046875,223389
2024-12-17,11108.5498046875,11272.4501953125,11059.7001953125,11263.0,295445
2024-12-18,11002.4501953125,11098.0498046875,10970.099609375,11085.0,497103
2024-12-19,10955.349609375,11035.400390625,10852.4501953125,10888.0,435360
2024-12-20,10901.0498046875,11077.0,10865.9501953125,10940.0,404608
2024-12-23,10822.0,10989.7998046875,10755.400390625,10928.0,237165
2024-12-24,10736.599609375,10887.4501953125,10725.0,10822.0,151149
2024-12-26,10896.0,10974.7998046875,10770.0,10770.5,349811
2024-12-27,10941.0498046875,11133.0,10912.599609375,10929.5,257973
2024-12-30,10798.9501953125,10950.0,10750.099609375,10941.0498046875,335481
